,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,date_id,CASHBACK_STORE_1,CASHBACK_STORE_2,CASHBACK_STORE_3
1124,2014-02-26,11404,Wednesday,5,2,2014,,,,,1125,0,0,0
1125,2014-02-27,11404,Thursday,6,2,2014,,,,,1126,0,0,0
1126,2014-02-28,11404,Friday,7,2,2014,,,,,1127,0,0,0
1127,2014-03-01,11405,Saturday,1,3,2014,,,,,1128,0,1,1
1128,2014-03-02,11405,Sunday,2,3,2014,,,,,1129,1,1,0
1129,2014-03-03,11405,Monday,3,3,2014,,,,,1130,1,1,1
1130,2014-03-04,11405,Tuesday,4,3,2014,,,,,1131,0,1,0
1131,2014-03-05,11405,Wednesday,5,3,2014,LentStart,Religious,,,1132,1,1,1
1132,2014-03-06,11405,Thursday,6,3,2014,,,,,1133,1,1,1
1133,2014-03-07,11405,Friday,7,3,2014,,,,,1134,0,1,1
1134,2014-03-08,11406,Saturday,1,3,2014,,,,,1135,1,1,0
1135,2014-03-09,11406,Sunday,2,3,2014,,,,,1136,1,1,1
1136,2014-03-10,11406,Monday,3,3,2014,,,,,1137,0,1,0
1137,2014-03-11,11406,Tuesday,4,3,2014,,,,,1138,1,0,1
1138,2014-03-12,11406,Wednesday,5,3,2014,LentWeek2,Religious,,,1139,1,0,1
1139,2014-03-13,11406,Thursday,6,3,2014,,,,,1140,0,0,1
1140,2014-03-14,11406,Friday,7,3,2014,,,,,1141,1,0,0
1141,2014-03-15,11407,Saturday,1,3,2014,,,,,1142,1,0,1
1142,2014-03-16,11407,Sunday,2,3,2014,Purim End,Religious,,,1143,0,0,0
1143,2014-03-17,11407,Monday,3,3,2014,StPatricksDay,Cultural,,,1144,0,0,0
1144,2014-03-18,11407,Tuesday,4,3,2014,,,,,1145,0,0,0
1145,2014-03-19,11407,Wednesday,5,3,2014,,,,,1146,0,0,0
1146,2014-03-20,11407,Thursday,6,3,2014,,,,,1147,0,0,0
1147,2014-03-21,11407,Friday,7,3,2014,,,,,1148,0,0,0
1148,2014-03-22,11408,Saturday,1,3,2014,,,,,1149,0,0,0
1149,2014-03-23,11408,Sunday,2,3,2014,,,,,1150,0,0,0
1150,2014-03-24,11408,Monday,3,3,2014,,,,,1151,0,0,0
1151,2014-03-25,11408,Tuesday,4,3,2014,,,,,1152,0,0,0
1152,2014-03-26,11408,Wednesday,5,3,2014,,,,,1153,0,0,0
1153,2014-03-27,11408,Thursday,6,3,2014,,,,,1154,0,0,0
1154,2014-03-28,11408,Friday,7,3,2014,,,,,1155,0,0,0
1155,2014-03-29,11409,Saturday,1,3,2014,,,,,1156,0,0,0
1156,2014-03-30,11409,Sunday,2,3,2014,,,,,1157,0,0,0
1157,2014-03-31,11409,Monday,3,3,2014,,,,,1158,0,0,0
1158,2014-04-01,11409,Tuesday,4,4,2014,,,,,1159,0,1,1
1159,2014-04-02,11409,Wednesday,5,4,2014,,,,,1160,1,1,0
1160,2014-04-03,11409,Thursday,6,4,2014,,,,,1161,1,1,1
1161,2014-04-04,11409,Friday,7,4,2014,,,,,1162,0,1,0
1162,2014-04-05,11410,Saturday,1,4,2014,,,,,1163,1,1,1
1163,2014-04-06,11410,Sunday,2,4,2014,,,,,1164,1,1,1
1164,2014-04-07,11410,Monday,3,4,2014,,,,,1165,0,1,1
1165,2014-04-08,11410,Tuesday,4,4,2014,,,,,1166,1,1,0
1166,2014-04-09,11410,Wednesday,5,4,2014,,,,,1167,1,1,1
1167,2014-04-10,11410,Thursday,6,4,2014,,,,,1168,0,1,0
1168,2014-04-11,11410,Friday,7,4,2014,,,,,1169,1,0,1
1169,2014-04-12,11411,Saturday,1,4,2014,,,,,1170,1,0,1
1170,2014-04-13,11411,Sunday,2,4,2014,,,,,1171,0,0,1
1171,2014-04-14,11411,Monday,3,4,2014,,,,,1172,1,0,0
1172,2014-04-15,11411,Tuesday,4,4,2014,,,,,1173,1,0,1
1173,2014-04-16,11411,Wednesday,5,4,2014,,,,,1174,0,0,0
1174,2014-04-17,11411,Thursday,6,4,2014,,,,,1175,0,0,0
1175,2014-04-18,11411,Friday,7,4,2014,,,,,1176,0,0,0
1176,2014-04-19,11412,Saturday,1,4,2014,,,,,1177,0,0,0
1177,2014-04-20,11412,Sunday,2,4,2014,Easter,Cultural,OrthodoxEaster,Religious,1178,0,0,0
1178,2014-04-21,11412,Monday,3,4,2014,,,,,1179,0,0,0
1179,2014-04-22,11412,Tuesday,4,4,2014,Pesach End,Religious,,,1180,0,0,0
1180,2014-04-23,11412,Wednesday,5,4,2014,,,,,1181,0,0,0
1181,2014-04-24,11412,Thursday,6,4,2014,,,,,1182,0,0,0
1182,2014-04-25,11412,Friday,7,4,2014,,,,,1183,0,0,0
1183,2014-04-26,11413,Saturday,1,4,2014,,,,,1184,0,0,0
1184,2014-04-27,11413,Sunday,2,4,2014,,,,,1185,0,0,0
1185,2014-04-28,11413,Monday,3,4,2014,,,,,1186,0,0,0
1186,2014-04-29,11413,Tuesday,4,4,2014,,,,,1187,0,0,0
1187,2014-04-30,11413,Wednesday,5,4,2014,,,,,1188,0,0,0
1188,2014-05-01,11413,Thursday,6,5,2014,,,,,1189,0,1,1
1189,2014-05-02,11413,Friday,7,5,2014,,,,,1190,1,1,0
1190,2014-05-03,11414,Saturday,1,5,2014,,,,,1191,1,1,1
1191,2014-05-04,11414,Sunday,2,5,2014,,,,,1192,0,1,0
1192,2014-05-05,11414,Monday,3,5,2014,Cinco De Mayo,Cultural,,,1193,1,1,1
1193,2014-05-06,11414,Tuesday,4,5,2014,,,,,1194,1,1,1
1194,2014-05-07,11414,Wednesday,5,5,2014,,,,,1195,0,1,1
1195,2014-05-08,11414,Thursday,6,5,2014,,,,,1196,1,1,0
1196,2014-05-09,11414,Friday,7,5,2014,,,,,1197,1,1,1
1197,2014-05-10,11415,Saturday,1,5,2014,,,,,1198,0,1,0
1198,2014-05-11,11415,Sunday,2,5,2014,Mother's day,Cultural,,,1199,1,0,1
1199,2014-05-12,11415,Monday,3,5,2014,,,,,1200,1,0,1
1200,2014-05-13,11415,Tuesday,4,5,2014,,,,,1201,0,0,1
1201,2014-05-14,11415,Wednesday,5,5,2014,,,,,1202,1,0,0
1202,2014-05-15,11415,Thursday,6,5,2014,,,,,1203,1,0,1
1203,2014-05-16,11415,Friday,7,5,2014,,,,,1204,0,0,0
1204,2014-05-17,11416,Saturday,1,5,2014,,,,,1205,0,0,0
1205,2014-05-18,11416,Sunday,2,5,2014,,,,,1206,0,0,0
1206,2014-05-19,11416,Monday,3,5,2014,,,,,1207,0,0,0
1207,2014-05-20,11416,Tuesday,4,5,2014,,,,,1208,0,0,0
1208,2014-05-21,11416,Wednesday,5,5,2014,,,,,1209,0,0,0
1209,2014-05-22,11416,Thursday,6,5,2014,,,,,1210,0,0,0
1210,2014-05-23,11416,Friday,7,5,2014,,,,,1211,0,0,0
1211,2014-05-24,11417,Saturday,1,5,2014,,,,,1212,0,0,0
1212,2014-05-25,11417,Sunday,2,5,2014,,,,,1213,0,0,0
1213,2014-05-26,11417,Monday,3,5,2014,MemorialDay,National,,,1214,0,0,0
1214,2014-05-27,11417,Tuesday,4,5,2014,,,,,1215,0,0,0
1215,2014-05-28,11417,Wednesday,5,5,2014,,,,,1216,0,0,0
1216,2014-05-29,11417,Thursday,6,5,2014,,,,,1217,0,0,0
1217,2014-05-30,11417,Friday,7,5,2014,,,,,1218,0,0,0
1218,2014-05-31,11418,Saturday,1,5,2014,,,,,1219,0,0,0
1219,2014-06-01,11418,Sunday,2,6,2014,,,,,1220,0,1,1
1220,2014-06-02,11418,Monday,3,6,2014,,,,,1221,1,1,0
1221,2014-06-03,11418,Tuesday,4,6,2014,,,,,1222,1,1,1
1222,2014-06-04,11418,Wednesday,5,6,2014,,,,,1223,0,1,0
1223,2014-06-05,11418,Thursday,6,6,2014,NBAFinalsStart,Sporting,,,1224,1,1,1
1224,2014-06-06,11418,Friday,7,6,2014,,,,,1225,1,1,1
1225,2014-06-07,11419,Saturday,1,6,2014,,,,,1226,0,1,1
1226,2014-06-08,11419,Sunday,2,6,2014,,,,,1227,1,1,0
1227,2014-06-09,11419,Monday,3,6,2014,,,,,1228,1,1,1
1228,2014-06-10,11419,Tuesday,4,6,2014,,,,,1229,0,1,0
1229,2014-06-11,11419,Wednesday,5,6,2014,,,,,1230,1,0,1
1230,2014-06-12,11419,Thursday,6,6,2014,,,,,1231,1,0,1
1231,2014-06-13,11419,Friday,7,6,2014,,,,,1232,0,0,1
1232,2014-06-14,11420,Saturday,1,6,2014,,,,,1233,1,0,0
1233,2014-06-15,11420,Sunday,2,6,2014,NBAFinalsEnd,Sporting,Father's day,Cultural,1234,1,0,1
1234,2014-06-16,11420,Monday,3,6,2014,,,,,1235,0,0,0
1235,2014-06-17,11420,Tuesday,4,6,2014,,,,,1236,0,0,0
1236,2014-06-18,11420,Wednesday,5,6,2014,,,,,1237,0,0,0
1237,2014-06-19,11420,Thursday,6,6,2014,,,,,1238,0,0,0
1238,2014-06-20,11420,Friday,7,6,2014,,,,,1239,0,0,0
1239,2014-06-21,11421,Saturday,1,6,2014,,,,,1240,0,0,0
1240,2014-06-22,11421,Sunday,2,6,2014,,,,,1241,0,0,0
1241,2014-06-23,11421,Monday,3,6,2014,,,,,1242,0,0,0
1242,2014-06-24,11421,Tuesday,4,6,2014,,,,,1243,0,0,0
1243,2014-06-25,11421,Wednesday,5,6,2014,,,,,1244,0,0,0
1244,2014-06-26,11421,Thursday,6,6,2014,,,,,1245,0,0,0
1245,2014-06-27,11421,Friday,7,6,2014,,,,,1246,0,0,0
1246,2014-06-28,11422,Saturday,1,6,2014,,,,,1247,0,0,0
1247,2014-06-29,11422,Sunday,2,6,2014,Ramadan starts,Religious,,,1248,0,0,0
1248,2014-06-30,11422,Monday,3,6,2014,,,,,1249,0,0,0
1249,2014-07-01,11422,Tuesday,4,7,2014,,,,,1250,0,1,1
1250,2014-07-02,11422,Wednesday,5,7,2014,,,,,1251,1,1,0
1251,2014-07-03,11422,Thursday,6,7,2014,,,,,1252,1,1,1
1252,2014-07-04,11422,Friday,7,7,2014,IndependenceDay,National,,,1253,0,1,0
1253,2014-07-05,11423,Saturday,1,7,2014,,,,,1254,1,1,1
1254,2014-07-06,11423,Sunday,2,7,2014,,,,,1255,1,1,1
1255,2014-07-07,11423,Monday,3,7,2014,,,,,1256,0,1,1
1256,2014-07-08,11423,Tuesday,4,7,2014,,,,,1257,1,1,0
1257,2014-07-09,11423,Wednesday,5,7,2014,,,,,1258,1,1,1
1258,2014-07-10,11423,Thursday,6,7,2014,,,,,1259,0,1,0
1259,2014-07-11,11423,Friday,7,7,2014,,,,,1260,1,0,1
1260,2014-07-12,11424,Saturday,1,7,2014,,,,,1261,1,0,1
1261,2014-07-13,11424,Sunday,2,7,2014,,,,,1262,0,0,1
1262,2014-07-14,11424,Monday,3,7,2014,,,,,1263,1,0,0
1263,2014-07-15,11424,Tuesday,4,7,2014,,,,,1264,1,0,1
1264,2014-07-16,11424,Wednesday,5,7,2014,,,,,1265,0,0,0
1265,2014-07-17,11424,Thursday,6,7,2014,,,,,1266,0,0,0
1266,2014-07-18,11424,Friday,7,7,2014,,,,,1267,0,0,0
1267,2014-07-19,11425,Saturday,1,7,2014,,,,,1268,0,0,0
1268,2014-07-20,11425,Sunday,2,7,2014,,,,,1269,0,0,0
1269,2014-07-21,11425,Monday,3,7,2014,,,,,1270,0,0,0
1270,2014-07-22,11425,Tuesday,4,7,2014,,,,,1271,0,0,0
1271,2014-07-23,11425,Wednesday,5,7,2014,,,,,1272,0,0,0
1272,2014-07-24,11425,Thursday,6,7,2014,,,,,1273,0,0,0
1273,2014-07-25,11425,Friday,7,7,2014,,,,,1274,0,0,0
1274,2014-07-26,11426,Saturday,1,7,2014,,,,,1275,0,0,0
1275,2014-07-27,11426,Sunday,2,7,2014,,,,,1276,0,0,0
1276,2014-07-28,11426,Monday,3,7,2014,,,,,1277,0,0,0
1277,2014-07-29,11426,Tuesday,4,7,2014,Eid al-Fitr,Religious,,,1278,0,0,0
1278,2014-07-30,11426,Wednesday,5,7,2014,,,,,1279,0,0,0
1279,2014-07-31,11426,Thursday,6,7,2014,,,,,1280,0,0,0
1280,2014-08-01,11426,Friday,7,8,2014,,,,,1281,0,1,1
1281,2014-08-02,11427,Saturday,1,8,2014,,,,,1282,1,1,0
1282,2014-08-03,11427,Sunday,2,8,2014,,,,,1283,1,1,1
1283,2014-08-04,11427,Monday,3,8,2014,,,,,1284,0,1,0
1284,2014-08-05,11427,Tuesday,4,8,2014,,,,,1285,1,1,1
1285,2014-08-06,11427,Wednesday,5,8,2014,,,,,1286,1,1,1
1286,2014-08-07,11427,Thursday,6,8,2014,,,,,1287,0,1,1
1287,2014-08-08,11427,Friday,7,8,2014,,,,,1288,1,1,0
1288,2014-08-09,11428,Saturday,1,8,2014,,,,,1289,1,1,1
1289,2014-08-10,11428,Sunday,2,8,2014,,,,,1290,0,1,0
1290,2014-08-11,11428,Monday,3,8,2014,,,,,1291,1,0,1
1291,2014-08-12,11428,Tuesday,4,8,2014,,,,,1292,1,0,1
1292,2014-08-13,11428,Wednesday,5,8,2014,,,,,1293,0,0,1
1293,2014-08-14,11428,Thursday,6,8,2014,,,,,1294,1,0,0
1294,2014-08-15,11428,Friday,7,8,2014,,,,,1295,1,0,1
1295,2014-08-16,11429,Saturday,1,8,2014,,,,,1296,0,0,0
1296,2014-08-17,11429,Sunday,2,8,2014,,,,,1297,0,0,0
1297,2014-08-18,11429,Monday,3,8,2014,,,,,1298,0,0,0
1298,2014-08-19,11429,Tuesday,4,8,2014,,,,,1299,0,0,0
1299,2014-08-20,11429,Wednesday,5,8,2014,,,,,1300,0,0,0
1300,2014-08-21,11429,Thursday,6,8,2014,,,,,1301,0,0,0
1301,2014-08-22,11429,Friday,7,8,2014,,,,,1302,0,0,0
1302,2014-08-23,11430,Saturday,1,8,2014,,,,,1303,0,0,0
1303,2014-08-24,11430,Sunday,2,8,2014,,,,,1304,0,0,0
1304,2014-08-25,11430,Monday,3,8,2014,,,,,1305,0,0,0
1305,2014-08-26,11430,Tuesday,4,8,2014,,,,,1306,0,0,0
1306,2014-08-27,11430,Wednesday,5,8,2014,,,,,1307,0,0,0
1307,2014-08-28,11430,Thursday,6,8,2014,,,,,1308,0,0,0
1308,2014-08-29,11430,Friday,7,8,2014,,,,,1309,0,0,0
1309,2014-08-30,11431,Saturday,1,8,2014,,,,,1310,0,0,0
1310,2014-08-31,11431,Sunday,2,8,2014,,,,,1311,0,0,0
1311,2014-09-01,11431,Monday,3,9,2014,LaborDay,National,,,1312,0,1,1
1312,2014-09-02,11431,Tuesday,4,9,2014,,,,,1313,1,1,0
1313,2014-09-03,11431,Wednesday,5,9,2014,,,,,1314,1,1,1
1314,2014-09-04,11431,Thursday,6,9,2014,,,,,1315,0,1,0
1315,2014-09-05,11431,Friday,7,9,2014,,,,,1316,1,1,1
1316,2014-09-06,11432,Saturday,1,9,2014,,,,,1317,1,1,1
1317,2014-09-07,11432,Sunday,2,9,2014,,,,,1318,0,1,1
1318,2014-09-08,11432,Monday,3,9,2014,,,,,1319,1,1,0
1319,2014-09-09,11432,Tuesday,4,9,2014,,,,,1320,1,1,1
1320,2014-09-10,11432,Wednesday,5,9,2014,,,,,1321,0,1,0
1321,2014-09-11,11432,Thursday,6,9,2014,,,,,1322,1,0,1
1322,2014-09-12,11432,Friday,7,9,2014,,,,,1323,1,0,1
1323,2014-09-13,11433,Saturday,1,9,2014,,,,,1324,0,0,1
1324,2014-09-14,11433,Sunday,2,9,2014,,,,,1325,1,0,0
1325,2014-09-15,11433,Monday,3,9,2014,,,,,1326,1,0,1
1326,2014-09-16,11433,Tuesday,4,9,2014,,,,,1327,0,0,0
1327,2014-09-17,11433,Wednesday,5,9,2014,,,,,1328,0,0,0
1328,2014-09-18,11433,Thursday,6,9,2014,,,,,1329,0,0,0
1329,2014-09-19,11433,Friday,7,9,2014,,,,,1330,0,0,0
1330,2014-09-20,11434,Saturday,1,9,2014,,,,,1331,0,0,0
1331,2014-09-21,11434,Sunday,2,9,2014,,,,,1332,0,0,0
1332,2014-09-22,11434,Monday,3,9,2014,,,,,1333,0,0,0
1333,2014-09-23,11434,Tuesday,4,9,2014,,,,,1334,0,0,0
1334,2014-09-24,11434,Wednesday,5,9,2014,,,,,1335,0,0,0
1335,2014-09-25,11434,Thursday,6,9,2014,,,,,1336,0,0,0
1336,2014-09-26,11434,Friday,7,9,2014,,,,,1337,0,0,0
1337,2014-09-27,11435,Saturday,1,9,2014,,,,,1338,0,0,0
1338,2014-09-28,11435,Sunday,2,9,2014,,,,,1339,0,0,0
1339,2014-09-29,11435,Monday,3,9,2014,,,,,1340,0,0,0
1340,2014-09-30,11435,Tuesday,4,9,2014,,,,,1341,0,0,0
1341,2014-10-01,11435,Wednesday,5,10,2014,,,,,1342,0,1,1
1342,2014-10-02,11435,Thursday,6,10,2014,,,,,1343,1,1,0
1343,2014-10-03,11435,Friday,7,10,2014,,,,,1344,1,1,1
1344,2014-10-04,11436,Saturday,1,10,2014,EidAlAdha,Religious,,,1345,0,1,0
1345,2014-10-05,11436,Sunday,2,10,2014,,,,,1346,1,1,1
1346,2014-10-06,11436,Monday,3,10,2014,,,,,1347,1,1,1
1347,2014-10-07,11436,Tuesday,4,10,2014,,,,,1348,0,1,1
1348,2014-10-08,11436,Wednesday,5,10,2014,,,,,1349,1,1,0
1349,2014-10-09,11436,Thursday,6,10,2014,,,,,1350,1,1,1
1350,2014-10-10,11436,Friday,7,10,2014,,,,,1351,0,1,0
1351,2014-10-11,11437,Saturday,1,10,2014,,,,,1352,1,0,1
1352,2014-10-12,11437,Sunday,2,10,2014,,,,,1353,1,0,1
1353,2014-10-13,11437,Monday,3,10,2014,ColumbusDay,National,,,1354,0,0,1
1354,2014-10-14,11437,Tuesday,4,10,2014,,,,,1355,1,0,0
1355,2014-10-15,11437,Wednesday,5,10,2014,,,,,1356,1,0,1
1356,2014-10-16,11437,Thursday,6,10,2014,,,,,1357,0,0,0
1357,2014-10-17,11437,Friday,7,10,2014,,,,,1358,0,0,0
1358,2014-10-18,11438,Saturday,1,10,2014,,,,,1359,0,0,0
1359,2014-10-19,11438,Sunday,2,10,2014,,,,,1360,0,0,0
1360,2014-10-20,11438,Monday,3,10,2014,,,,,1361,0,0,0
1361,2014-10-21,11438,Tuesday,4,10,2014,,,,,1362,0,0,0
1362,2014-10-22,11438,Wednesday,5,10,2014,,,,,1363,0,0,0
1363,2014-10-23,11438,Thursday,6,10,2014,,,,,1364,0,0,0
1364,2014-10-24,11438,Friday,7,10,2014,,,,,1365,0,0,0
1365,2014-10-25,11439,Saturday,1,10,2014,,,,,1366,0,0,0
1366,2014-10-26,11439,Sunday,2,10,2014,,,,,1367,0,0,0
1367,2014-10-27,11439,Monday,3,10,2014,,,,,1368,0,0,0
1368,2014-10-28,11439,Tuesday,4,10,2014,,,,,1369,0,0,0
1369,2014-10-29,11439,Wednesday,5,10,2014,,,,,1370,0,0,0
1370,2014-10-30,11439,Thursday,6,10,2014,,,,,1371,0,0,0
1371,2014-10-31,11439,Friday,7,10,2014,Halloween,Cultural,,,1372,0,0,0
1372,2014-11-01,11440,Saturday,1,11,2014,,,,,1373,0,1,1
1373,2014-11-02,11440,Sunday,2,11,2014,,,,,1374,1,1,0
1374,2014-11-03,11440,Monday,3,11,2014,,,,,1375,1,1,1
1375,2014-11-04,11440,Tuesday,4,11,2014,,,,,1376,0,1,0
1376,2014-11-05,11440,Wednesday,5,11,2014,,,,,1377,1,1,1
1377,2014-11-06,11440,Thursday,6,11,2014,,,,,1378,1,1,1
1378,2014-11-07,11440,Friday,7,11,2014,,,,,1379,0,1,1
1379,2014-11-08,11441,Saturday,1,11,2014,,,,,1380,1,1,0
1380,2014-11-09,11441,Sunday,2,11,2014,,,,,1381,1,1,1
1381,2014-11-10,11441,Monday,3,11,2014,,,,,1382,0,1,0
1382,2014-11-11,11441,Tuesday,4,11,2014,VeteransDay,National,,,1383,1,0,1
1383,2014-11-12,11441,Wednesday,5,11,2014,,,,,1384,1,0,1
1384,2014-11-13,11441,Thursday,6,11,2014,,,,,1385,0,0,1
1385,2014-11-14,11441,Friday,7,11,2014,,,,,1386,1,0,0
1386,2014-11-15,11442,Saturday,1,11,2014,,,,,1387,1,0,1
1387,2014-11-16,11442,Sunday,2,11,2014,,,,,1388,0,0,0
1388,2014-11-17,11442,Monday,3,11,2014,,,,,1389,0,0,0
1389,2014-11-18,11442,Tuesday,4,11,2014,,,,,1390,0,0,0
1390,2014-11-19,11442,Wednesday,5,11,2014,,,,,1391,0,0,0
1391,2014-11-20,11442,Thursday,6,11,2014,,,,,1392,0,0,0
1392,2014-11-21,11442,Friday,7,11,2014,,,,,1393,0,0,0
1393,2014-11-22,11443,Saturday,1,11,2014,,,,,1394,0,0,0
1394,2014-11-23,11443,Sunday,2,11,2014,,,,,1395,0,0,0
1395,2014-11-24,11443,Monday,3,11,2014,,,,,1396,0,0,0
1396,2014-11-25,11443,Tuesday,4,11,2014,,,,,1397,0,0,0
1397,2014-11-26,11443,Wednesday,5,11,2014,,,,,1398,0,0,0
1398,2014-11-27,11443,Thursday,6,11,2014,Thanksgiving,National,,,1399,0,0,0
1399,2014-11-28,11443,Friday,7,11,2014,,,,,1400,0,0,0
1400,2014-11-29,11444,Saturday,1,11,2014,,,,,1401,0,0,0
1401,2014-11-30,11444,Sunday,2,11,2014,,,,,1402,0,0,0
1402,2014-12-01,11444,Monday,3,12,2014,,,,,1403,0,1,1
1403,2014-12-02,11444,Tuesday,4,12,2014,,,,,1404,1,1,0
1404,2014-12-03,11444,Wednesday,5,12,2014,,,,,1405,1,1,1
1405,2014-12-04,11444,Thursday,6,12,2014,,,,,1406,0,1,0
1406,2014-12-05,11444,Friday,7,12,2014,,,,,1407,1,1,1
1407,2014-12-06,11445,Saturday,1,12,2014,,,,,1408,1,1,1
1408,2014-12-07,11445,Sunday,2,12,2014,,,,,1409,0,1,1
1409,2014-12-08,11445,Monday,3,12,2014,,,,,1410,1,1,0
1410,2014-12-09,11445,Tuesday,4,12,2014,,,,,1411,1,1,1
1411,2014-12-10,11445,Wednesday,5,12,2014,,,,,1412,0,1,0
1412,2014-12-11,11445,Thursday,6,12,2014,,,,,1413,1,0,1
1413,2014-12-12,11445,Friday,7,12,2014,,,,,1414,1,0,1
1414,2014-12-13,11446,Saturday,1,12,2014,,,,,1415,0,0,1
1415,2014-12-14,11446,Sunday,2,12,2014,,,,,1416,1,0,0
1416,2014-12-15,11446,Monday,3,12,2014,,,,,1417,1,0,1
1417,2014-12-16,11446,Tuesday,4,12,2014,,,,,1418,0,0,0
1418,2014-12-17,11446,Wednesday,5,12,2014,,,,,1419,0,0,0
1419,2014-12-18,11446,Thursday,6,12,2014,,,,,1420,0,0,0
1420,2014-12-19,11446,Friday,7,12,2014,,,,,1421,0,0,0
1421,2014-12-20,11447,Saturday,1,12,2014,,,,,1422,0,0,0
1422,2014-12-21,11447,Sunday,2,12,2014,,,,,1423,0,0,0
1423,2014-12-22,11447,Monday,3,12,2014,,,,,1424,0,0,0
1424,2014-12-23,11447,Tuesday,4,12,2014,,,,,1425,0,0,0
1425,2014-12-24,11447,Wednesday,5,12,2014,Chanukah End,Religious,,,1426,0,0,0
1426,2014-12-25,11447,Thursday,6,12,2014,Christmas,National,,,1427,0,0,0
1427,2014-12-26,11447,Friday,7,12,2014,,,,,1428,0,0,0
1428,2014-12-27,11448,Saturday,1,12,2014,,,,,1429,0,0,0
1429,2014-12-28,11448,Sunday,2,12,2014,,,,,1430,0,0,0
1430,2014-12-29,11448,Monday,3,12,2014,,,,,1431,0,0,0
1431,2014-12-30,11448,Tuesday,4,12,2014,,,,,1432,0,0,0
1432,2014-12-31,11448,Wednesday,5,12,2014,,,,,1433,0,0,0
1433,2015-01-01,11448,Thursday,6,1,2015,NewYear,National,,,1434,0,1,1
1434,2015-01-02,11448,Friday,7,1,2015,,,,,1435,1,1,0
1435,2015-01-03,11449,Saturday,1,1,2015,,,,,1436,1,1,1
1436,2015-01-04,11449,Sunday,2,1,2015,,,,,1437,0,1,0
1437,2015-01-05,11449,Monday,3,1,2015,,,,,1438,1,1,1
1438,2015-01-06,11449,Tuesday,4,1,2015,,,,,1439,1,1,1
1439,2015-01-07,11449,Wednesday,5,1,2015,OrthodoxChristmas,Religious,,,1440,0,1,1
1440,2015-01-08,11449,Thursday,6,1,2015,,,,,1441,1,1,0
1441,2015-01-09,11449,Friday,7,1,2015,,,,,1442,1,1,1
1442,2015-01-10,11450,Saturday,1,1,2015,,,,,1443,0,1,0
1443,2015-01-11,11450,Sunday,2,1,2015,,,,,1444,1,0,1
1444,2015-01-12,11450,Monday,3,1,2015,,,,,1445,1,0,1
1445,2015-01-13,11450,Tuesday,4,1,2015,,,,,1446,0,0,1
1446,2015-01-14,11450,Wednesday,5,1,2015,,,,,1447,1,0,0
1447,2015-01-15,11450,Thursday,6,1,2015,,,,,1448,1,0,1
1448,2015-01-16,11450,Friday,7,1,2015,,,,,1449,0,0,0
1449,2015-01-17,11451,Saturday,1,1,2015,,,,,1450,0,0,0
1450,2015-01-18,11451,Sunday,2,1,2015,,,,,1451,0,0,0
1451,2015-01-19,11451,Monday,3,1,2015,MartinLutherKingDay,National,,,1452,0,0,0
1452,2015-01-20,11451,Tuesday,4,1,2015,,,,,1453,0,0,0
1453,2015-01-21,11451,Wednesday,5,1,2015,,,,,1454,0,0,0
1454,2015-01-22,11451,Thursday,6,1,2015,,,,,1455,0,0,0
1455,2015-01-23,11451,Friday,7,1,2015,,,,,1456,0,0,0
1456,2015-01-24,11452,Saturday,1,1,2015,,,,,1457,0,0,0
1457,2015-01-25,11452,Sunday,2,1,2015,,,,,1458,0,0,0
1458,2015-01-26,11452,Monday,3,1,2015,,,,,1459,0,0,0
1459,2015-01-27,11452,Tuesday,4,1,2015,,,,,1460,0,0,0
1460,2015-01-28,11452,Wednesday,5,1,2015,,,,,1461,0,0,0
1461,2015-01-29,11452,Thursday,6,1,2015,,,,,1462,0,0,0
1462,2015-01-30,11452,Friday,7,1,2015,,,,,1463,0,0,0
1463,2015-01-31,11501,Saturday,1,1,2015,,,,,1464,0,0,0
1464,2015-02-01,11501,Sunday,2,2,2015,SuperBowl,Sporting,,,1465,0,1,1
1465,2015-02-02,11501,Monday,3,2,2015,,,,,1466,1,1,0
1466,2015-02-03,11501,Tuesday,4,2,2015,,,,,1467,1,1,1
1467,2015-02-04,11501,Wednesday,5,2,2015,,,,,1468,0,1,0
1468,2015-02-05,11501,Thursday,6,2,2015,,,,,1469,1,1,1
1469,2015-02-06,11501,Friday,7,2,2015,,,,,1470,1,1,1
1470,2015-02-07,11502,Saturday,1,2,2015,,,,,1471,0,1,1
1471,2015-02-08,11502,Sunday,2,2,2015,,,,,1472,1,1,0
1472,2015-02-09,11502,Monday,3,2,2015,,,,,1473,1,1,1
1473,2015-02-10,11502,Tuesday,4,2,2015,,,,,1474,0,1,0
1474,2015-02-11,11502,Wednesday,5,2,2015,,,,,1475,1,0,1
1475,2015-02-12,11502,Thursday,6,2,2015,,,,,1476,1,0,1
1476,2015-02-13,11502,Friday,7,2,2015,,,,,1477,0,0,1
1477,2015-02-14,11503,Saturday,1,2,2015,ValentinesDay,Cultural,,,1478,1,0,0
1478,2015-02-15,11503,Sunday,2,2,2015,,,,,1479,1,0,1
1479,2015-02-16,11503,Monday,3,2,2015,PresidentsDay,National,,,1480,0,0,0
1480,2015-02-17,11503,Tuesday,4,2,2015,,,,,1481,0,0,0
1481,2015-02-18,11503,Wednesday,5,2,2015,LentStart,Religious,,,1482,0,0,0
